roe,debt_to_equity,sales_growth,company_id,score,pros_flags,cons_flags
2.5924054568774535,1.0338528508686695,-6.326825741142445,DLF,45,[],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
11.913814955640051,0.6666666666666666,-28.702518139137855,DMART,55,"['Company has maintained a healthy return on equity.', 'Company has manageable debt levels.']",['Company has experienced a decline in sales growth.']
23.97550635892605,0.5781127335531481,-11.792769288110325,DRREDDY,65,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has manageable debt levels.']",['Company has experienced a decline in sales growth.']
27.065527065527068,0.013105413105413105,-6.167400881057269,EICHERMOT,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
15.166354101548935,0.5720636243661874,-17.471059661620657,GAIL,65,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has manageable debt levels.']",['Company has experienced a decline in sales growth.']
25.505584062782976,0.7413220645940235,-15.620476378470851,GODREJCP,65,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has manageable debt levels.']",['Company has experienced a decline in sales growth.']
19.219616421630974,0.48583201912804597,-1.4895344322473616,GRASIM,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
2497.5,0.15,-5.3320118929633304,HAL,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
40.29126213592233,0.680998613037448,-11.377468637436342,HAVELLS,65,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has manageable debt levels.']",['Company has experienced a decline in sales growth.']
30.689759951382555,0.07930720145852324,-20.417496266799404,HCLTECH,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
18.838523046693776,9.158311273640258,-15.730231465162731,HDFCBANK,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
33.43305908750935,0.0,-18.093906559478036,HDFCLIFE,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
37.38218033078428,0.050506846878890274,-8.217735492773622,HEROMOTOCO,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
8.511180300028306,1.6119728276252476,-8.554649637949712,HINDALCO,25,[],"['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
133.99650959860384,0.008726003490401396,-7.628104262160498,HINDUNILVR,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
14.731759812689965,7.091880807992671,-9.284747064411164,ICICIBANK,25,['Company has maintained a healthy return on equity.'],"['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
18.877005347593585,0.0,-7.8125,ICICIGI,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
38.24791719262812,0.0,-8.511513157894738,ICICIPRULI,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
17886.363636363636,2.5,-17.216875056220204,INDIGO,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
13.905635648754917,8.332372214941023,-15.398594620789922,INDUSINDBK,25,['Company has maintained a healthy return on equity.'],"['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
24.81707638048113,0.0,-19.510103125685678,INFY,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
5.753763662610847,1.422513761758967,-5.439801779479671,IOC,45,[],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
29.504504504504503,0.0,-22.531089978054133,IRCTC,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
8.163903659680951,9.188770722552393,-10.440535743101501,IRFC,25,[],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.', 'Company carries a high debt burden which may impact profitability.']"
33.26712151308403,0.0044045254339753,-10.445816575086388,ITC,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
13.890457368718238,1.1583850931677018,2.701441460126517,JINDALSTEL,65,['Company has maintained a healthy return on equity.'],[]
0.027164388363126533,0.006510690501226779,-97.57412398921834,JIOFIN,65,['Company has a strong balance sheet with very low debt.'],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
14.522888459058672,1.6726305609284333,2.567067530064755,JSWENERGY,45,['Company has maintained a healthy return on equity.'],['Company carries a high debt burden which may impact profitability.']
5.443891004980955,1.2672135950776442,-25.400234283483016,JSWSTEEL,45,[],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
14.659068579288661,5.60430994956442,-9.57784081428333,KOTAKBANK,25,['Company has maintained a healthy return on equity.'],"['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
324.32098765432096,332.59382716049384,-9.001772171650666,LICI,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
35.483870967741936,7.521505376344086,-26.43872714962762,LODHA,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
395.1456310679612,0.17475728155339806,-12.495591036282832,LT,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
41.97162061239731,0.17475728155339806,-21.727642276422763,LTIM,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
20.685336405991684,1.438354791844096,-7.172876042215645,M&M,55,"['Company has delivered strong return on equity, indicating efficient capital utilization.']",['Company has experienced a decline in sales growth.']
12.980870296405298,0.08245743115408871,-0.534327151901576,MARUTI,65,"['Company has maintained a healthy return on equity.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
19.746614242027086,2.142420270860638,-16.8212007628066,MOTHERSON,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
12.5,0.001644736842105263,-16.75485008818342,NAUKRI,65,"['Company has maintained a healthy return on equity.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
47.170608108108105,0.5021114864864865,-7.6509386098427195,NESTLEIND,65,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has manageable debt levels.']",['Company has experienced a decline in sales growth.']
9.64255747608659,0.6826648766571572,-13.64190012180268,NHPC,55,['Company has manageable debt levels.'],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
15.492368291482029,0.8668020679468242,-8.696540278309715,NTPC,65,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has manageable debt levels.']",['Company has experienced a decline in sales growth.']
15.730882198678275,0.1356210007342914,-6.970440096254903,ONGC,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
18.741554054054056,5.889907094594594,-19.119914046807118,PFC,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
25.681405208964264,0.06723198061780739,-14.125612888162504,PIDILITIND,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
812.2977346278317,10.833333333333334,-4.197250767382891,PNB,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
16.3352649320153,2.6221641480134834,-15.904853744776599,POWERGRID,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
21.86537364517969,6.147290359383914,-20.838413749056496,RECLTD,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
11.472357254675785,0.5889374090247452,-8.66486283248101,RELIANCE,55,"['Company has maintained a healthy return on equity.', 'Company has manageable debt levels.']",['Company has experienced a decline in sales growth.']
23.026315789473685,0.0,-13.837061073125506,SBILIFE,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
,,-11.152955115253198,SBIN,30,[],['Company has experienced a decline in sales growth.']
26.11862643080125,0.3350676378772112,-5.196850393700787,SHREECEM,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
19.937312619242302,4.549741073862088,-17.307692307692307,SHRIRAMFIN,35,"['Company has delivered strong return on equity, indicating efficient capital utilization.']","['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
22.746331236897273,0.0,11.959168383592434,SIEMENS,100,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has delivered strong sales growth in recent periods.', 'Company has a strong balance sheet with very low debt.']",[]
23.142094729819878,0.01734489659773182,-30.777363184079604,SUNPHARMA,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
9.251559251559252,0.28877338877338876,-5.001292323597829,TATACONSUM,65,['Company has a strong balance sheet with very low debt.'],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
26.505832026994714,1.427212583362117,-18.915192798302655,TATAMOTORS,55,"['Company has delivered strong return on equity, indicating efficient capital utilization.']",['Company has experienced a decline in sales growth.']
0.9971625456019456,3.0710985002026754,-7.134859765996753,TATAPOWER,25,[],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.', 'Company carries a high debt burden which may impact profitability.']"
-21.280580592297788,2.0054137890670725,-9.35443497920788,TATASTEEL,25,[],"['Company has a low return on equity, indicating weaker capital efficiency.', 'Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
36.51740777253152,0.008613085663882115,-23.00480387243457,TCS,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
24.087725764835973,0.25433099889421307,-63.4453781512605,TECHM,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
36.80203045685279,0.0,-7.357920746774046,TITAN,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
30.590717299578056,0.4873417721518987,-23.22627037392138,TORNTPHARM,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
-2.1933387489845653,0.2786352558895207,-8.61551650235748,TRENT,65,['Company has a strong balance sheet with very low debt.'],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
22.024471635150167,1.1879866518353726,-10.424618320610687,TVSMOTOR,55,"['Company has delivered strong return on equity, indicating efficient capital utilization.']",['Company has experienced a decline in sales growth.']
17.650535163175523,0.4821065073215576,-1.0419681620839363,ULTRACEMCO,75,"['Company has delivered strong return on equity, indicating efficient capital utilization.', 'Company has a strong balance sheet with very low debt.']",['Company has experienced a decline in sales growth.']
12.391015647554708,16.605404469080202,-14.373681703749064,UNIONBANK,25,['Company has maintained a healthy return on equity.'],"['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.']"
-1.3757861635220126,0.06787211740041929,-1.23715264560335,UNITDSPR,65,['Company has a strong balance sheet with very low debt.'],"['Company has a low return on equity, indicating weaker capital efficiency.', 'Company has experienced a decline in sales growth.']"
,,-14.893617021276595,VBL,30,[],['Company has experienced a decline in sales growth.']
6.081946222791293,2.128894579598805,-95.8444189140162,VEDL,25,[],"['Company has experienced a decline in sales growth.', 'Company carries a high debt burden which may impact profitability.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
7.59683444750295,0.2369494691309477,-13.803426676492261,WIPRO,65,['Company has a strong balance sheet with very low debt.'],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
-0.501923257341214,0.054367201426024955,-64.50875856816451,ZOMATO,65,['Company has a strong balance sheet with very low debt.'],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
3.161512027491409,0.00870561282932417,-11.98781838316722,ZYDUSLIFE,65,['Company has a strong balance sheet with very low debt.'],"['Company has experienced a decline in sales growth.', 'Company has a low return on equity, indicating weaker capital efficiency.']"
